0.65595411,0.51892599,0.62162724,0.49267333,0.52844056,0.50979832,0.50180583,0.45567424,0.5260753,0.55844439,0.49011122,0.45418267,0.48065829;-1.41482484,-1.39366019,-1.41981632,-1.44468456,-1.43686863,-1.27291858,-1.23302403,-1.34190762,-1.33129729,-1.12372389,-1.16896828,-1.08006417,-1.01839295;1.75221843,1.66340101,1.81988882,1.8279386,1.9095146,1.89465008,1.93017967,1.9480608,1.90463242,1.96430304,2.09845689,2.02827161,2.05903835
-1.08272761,-1.18489469,-1.13953035,-1.12657127,-1.23914561,-1.09979094,-1.06315674,-1.08132074,-1.11093674,-1.10975544,-1.05070532,-1.19737462,-1.16860823;-1.53011752,-1.61605223,-1.56899968,-1.58256964,-1.52752157,-1.52371055,-1.36399804,-1.40980672,-1.28613327,-1.26647332,-1.33147217,-1.23122648,-1.21701859;0.45502417,0.16143827,0.10974039,0.09343335,-0.0889912,-0.10021679,-0.33180506,-0.47077199,-0.39085115,-0.49639606,-0.74082083,-0.70473618,-0.86831745
-0.56169573,-0.66154124,-0.7087121,-0.73383693,-0.62269588,-0.75040135,-0.60960085,-0.77641021,-0.71446661,-0.71322819,-0.7754013,-0.77209071,-0.70586078;-0.16641745,-0.13545627,-0.02461496,-0.04996844,0.05260189,-0.01975319,0.11667013,0.16400574,0.24222708,0.28672738,0.2754778,0.24341996,0.38226969;-0.34407145,-0.43129692,-0.58710365,-0.50623719,-0.77993329,-0.78903652,-0.94658528,-1.03579738,-1.07550847,-1.07746475,-1.30564922,-1.23982248,-1.44953186
0.47878965,0.35190973,0.34093911,0.29401576,0.4495378,0.3339364,0.45002817,0.2894342,0.3942639,0.35472477,0.37665867,0.28438971,0.2360765;2.09537294,2.08641804,1.97837925,1.9270027,2.02781147,2.04097933,2.06685375,2.00442117,2.05525288,1.96785997,1.93806083,1.94562607,2.07958877;-1.34625347,-1.2480838,-1.309543,-1.22527009,-1.07794719,-1.06033566,-0.97014178,-0.76961293,-0.77510923,-0.61784244,-0.57654239,-0.36595991,-0.29411172
-0.29915492,-0.18104186,-0.32226492,-0.21132221,-0.1659747,-0.31725737,-0.26479046,-0.18306108,-0.30055371,-0.10483198,-0.26558976,-0.10781254,-0.12748693;2.04625772,1.96638973,2.00646505,1.9866304,1.97389116,2.00694808,2.00789283,1.93030386,1.85389875,1.95199943,1.84998248,1.79877973,1.88506677;1.18304898,1.01847563,1.00161819,0.8750104,0.83349527,0.71970243,0.61582237,0.44542696,0.40428918,0.32344333,0.18110549,0.01812268,-0.13710243
-0.42989993,-0.38815828,-0.37151609,-0.45149772,-0.32463307,-0.38464656,-0.45643759,-0.30812131,-0.30511821,-0.4430827,-0.45616975,-0.3261504,-0.36915875;0.31838926,0.29119961,0.37667281,0.43760456,0.45134463,0.57560641,0.64740481,0.73732498,0.68863026,0.72303514,0.80505577,0.77708249,0.92495483;0.30355069,0.57302937,0.53016811,0.7808393,0.78623536,0.82772458,1.00228838,1.10509772,1.13078071,1.18791889,1.27216166,1.39891497,1.39580013
-1.03099275,-0.85338734,-0.96698123,-0.89913765,-0.90052315,-0.99418322,-0.89990863,-0.99806828,-0.99777012,-0.92260838,-0.87499245,-0.92567262,-0.93859929;0.85963676,0.77284567,0.69202283,0.64707587,0.60891646,0.6379866,0.51908496,0.46684859,0.31789237,0.26540814,0.31534294,0.35434869,0.14529422;0.53138583,0.41663527,0.30068499,0.26056568,0.1741061,0.10131882,-0.00418553,-0.21473111,-0.27733715,-0.39886218,-0.51539162,-0.66552793,-0.64119809
1.22067634,1.12794279,1.13392614,1.24405849,1.1485533,1.24997992,1.27418057,1.28239852,1.14276575,1.26473326,1.15189934,1.13890681,1.28873781;-1.65369558,-1.62823444,-1.70588455,-1.57668283,-1.58747846,-1.75308331,-1.67727298,-1.65617069,-1.7024864,-1.79635585,-1.69163522,-1.84594559,-1.84119193;1.13025465,1.14817151,1.0088824,0.86420071,0.77495758,0.785371,0.65058071,0.62845834,0.36997487,0.42548371,0.14149927,0.22496243,0.12537649
-1.02610049,-0.84063086,-0.86432895,-1.03134454,-0.98788596,-0.92633744,-0.92611183,-0.85980966,-0.87460912,-0.95399819,-0.82156539,-0.89905924,-0.89161575;-1.6678591,-1.70871853,-1.68886039,-1.67862967,-1.54531859,-1.70128758,-1.49449455,-1.56661839,-1.47570908,-1.50244479,-1.55857802,-1.48823516,-1.358673;0.65567427,0.6322109,0.42680267,0.44436998,0.34284078,0.22335603,0.1662494,0.07565843,-0.1579777,-0.14237101,-0.30115108,-0.33849141,-0.54101643
-0.35316695,-0.25197249,-0.30918086,-0.27000946,-0.26203645,-0.34416092,-0.3670695,-0.30601927,-0.47802971,-0.36654835,-0.33619139,-0.34663456,-0.33771119;-1.68760575,-1.80327637,-1.72603792,-1.7027784,-1.89094629,-1.88220561,-1.73296258,-1.81553748,-1.74633342,-1.89663105,-1.76336457,-1.88409662,-1.89434514;0.94068003,1.0284331,0.87325049,0.71371291,0.67114169,0.43485245,0.35199693,0.23179918,0.27497489,0.07670519,-0.01656132,-0.04557562,-0.20700484
0.81543713,0.63595739,0.75939421,0.74227768,0.67181446,0.70439564,0.70312385,0.76870289,0.70453007,0.75731314,0.59885146,0.67324164,0.62320655;-1.40966881,-1.47218203,-1.45864017,-1.49213935,-1.62770243,-1.65114996,-1.59422399,-1.73000542,-1.73832369,-1.68820314,-1.79220927,-1.69383734,-1.6621182;0.93008103,0.90084166,0.80762251,0.67538547,0.61285466,0.50159521,0.28616995,0.15745995,0.18451176,-0.03674921,-0.05074075,-0.25986809,-0.2183333
1.3763542,1.42375199,1.23628632,1.35651679,1.26948227,1.41214237,1.42558046,1.26382224,1.38468549,1.25941427,1.43436245,1.27212663,1.43976645;0.98394342,1.00815576,0.91336845,0.9202903,0.76353805,0.8603256,0.66190133,0.72591499,0.68248458,0.66665492,0.48709308,0.57623274,0.36690647;1.55382973,1.38433877,1.4333251,1.27394545,1.16547514,1.06353616,0.90890377,0.98802403,0.78663302,0.755549,0.55692461,0.57870886,0.49871133
-0.20016304,-0.19622248,-0.31663076,-0.25144893,-0.31484185,-0.20216305,-0.16601868,-0.21962263,-0.20778124,-0.21357947,-0.3496212,-0.31067325,-0.22188561;1.65157203,1.70570606,1.62435573,1.69181614,1.67830404,1.81260117,1.81053537,1.78599804,1.80809131,1.79311807,1.80450045,1.78691409,1.78554783;1.90912318,1.94146731,2.07332125,2.01136792,1.93594034,2.09797867,1.98291561,1.93075933,1.90457884,1.89251552,1.84902779,1.92664348,1.86817082
0.06798124,0.00806073,0.07986479,-0.0758113,-0.04870771,-0.04535066,0.02794408,-0.05373864,0.01406039,0.06034401,0.04143063,0.00281053,0.09713488;1.13283104,1.10723338,1.18167652,1.12003323,1.03325744,1.01965849,0.84621004,0.84007401,0.78191002,0.74480742,0.76850387,0.7232706,0.70568948;-0.41824327,-0.30773124,-0.11000374,-0.1286574,-0.00273555,0.06111238,0.30315928,0.37690277,0.50892855,0.56477668,0.74592537,0.84076115,0.92606604
-1.07067316,-1.19492708,-1.11067475,-1.24935321,-1.20662347,-1.12838039,-1.18791327,-1.24226923,-1.17963439,-1.2114997,-1.21959306,-1.20680461,-1.17469018;-1.78192216,-1.89389179,-1.88241409,-1.75496318,-1.83015187,-1.69990054,-1.80045324,-1.70903909,-1.72563117,-1.59525635,-1.73194496,-1.67448935,-1.56641779;-1.46096176,-1.30319559,-1.27544768,-1.17474839,-1.06400519,-0.94661274,-0.93919725,-0.84737409,-0.65137154,-0.66198454,-0.49821946,-0.43956009,-0.24162781
-1.07791225,-1.01087108,-1.03784214,-1.04653354,-0.94634018,-1.07029793,-1.0624312,-0.95525732,-0.94059541,-0.94963732,-1.04111877,-0.96768386,-0.98851969;-0.55756635,-0.57099398,-0.44837093,-0.53027016,-0.45478332,-0.32513028,-0.27829507,-0.23854808,-0.16443571,-0.16203482,-0.0845616,-0.01780753,0.03534766;1.44202582,1.27951848,1.22016606,1.23691262,1.09880409,0.95671654,0.89309821,0.84293069,0.82997206,0.62819352,0.53141191,0.42568709,0.25469337
1.27279525,1.26612361,1.29222577,1.26121414,1.33857445,1.37799385,1.39539134,1.23891004,1.32457782,1.39682318,1.33037637,1.27998881,1.37425455;-0.41884312,-0.49343362,-0.56578449,-0.61338565,-0.58610792,-0.80156558,-0.80170326,-0.8233409,-0.89322267,-0.79534249,-0.99248932,-1.05478217,-1.06253797;-1.82573467,-1.84771759,-1.8771663,-1.90463411,-1.78052867,-1.7896223,-1.80287194,-1.76397452,-1.59545339,-1.62042936,-1.66848207,-1.54701297,-1.3843491
-1.13347105,-1.01787542,-0.96980764,-0.97518163,-1.10563302,-0.98120832,-0.97759736,-1.13702099,-0.97411645,-1.03158255,-0.99653741,-1.17136054,-1.14623098;2.12468575,1.98203519,2.00006913,1.99455118,1.95066598,1.96033901,2.03276858,2.02397459,1.89489013,1.92333891,1.91769982,1.97875445,1.90055002;1.4997496,1.46769517,1.45464761,1.33303957,1.266994,1.20012288,1.06499645,0.90868759,0.75574981,0.77911047,0.59736427,0.52842464,0.43413024
0.57129722,0.72794921,0.63533356,0.67440795,0.57580014,0.67962575,0.75652837,0.60043291,0.66126189,0.80051125,0.7188549,0.62979474,0.67617511;-0.48471841,-0.49896098,-0.37985777,-0.35782559,-0.36512676,-0.25359115,-0.16537025,-0.21419338,-0.17505583,0.02619612,-0.069157,-0.01229462,0.12813647;2.01069728,2.13120055,2.07339677,1.94429706,2.06275396,1.99066955,1.96741823,2.0216044,2.00650143,1.8053305,1.75043946,1.88852537,1.66989287
1.19519534,1.16339734,1.18923577,1.23591737,1.09074364,1.19866225,1.1705202,1.16706985,1.17644749,1.07043097,1.12895941,1.22669968,1.19764382;-1.60102278,-1.48234328,-1.62676751,-1.47969203,-1.57296469,-1.53700623,-1.41379997,-1.37001817,-1.37225898,-1.30851989,-1.27192986,-1.25458678,-1.29537319;-1.23534508,-1.36559818,-1.42873654,-1.51995887,-1.52135499,-1.63881604,-1.5376228,-1.64568856,-1.69350288,-1.66985406,-1.68091178,-1.8628319,-1.87082739
0.34819406,0.30911927,0.46866699,0.38982652,0.30870603,0.40948341,0.36789831,0.26676431,0.37666871,0.26652225,0.24015037,0.30188705,0.40269807;-0.62248134,-0.66605952,-0.69681668,-0.61252019,-0.80471196,-0.82180516,-0.85090639,-0.89144386,-0.87230907,-0.89374191,-0.90995002,-0.99289905,-1.1213079;-0.62857442,-0.69643463,-0.712243,-0.94808724,-1.00460526,-0.96110068,-1.08577206,-1.15462512,-1.36743308,-1.30252082,-1.34721632,-1.48304531,-1.51324784
-1.20065379,-1.08493171,-1.10705496,-1.05750391,-1.11968256,-1.21675974,-1.11331673,-1.07605058,-1.02717645,-1.21681864,-1.063243,-1.15848097,-1.15273026;1.93744912,1.82061516,1.91502026,1.8093278,1.85421574,1.84890926,1.75536674,1.73310245,1.72170581,1.75443611,1.78814659,1.57412163,1.6129804;-1.85531274,-1.75136374,-1.76238614,-1.88216083,-1.78383386,-1.83192319,-1.84996899,-1.74570373,-1.71616745,-1.70545082,-1.62198312,-1.56894218,-1.6314866
-0.91775024,-0.9386039,-0.97575969,-0.94852368,-0.93272385,-0.9079216,-1.08321595,-0.91116238,-0.98065433,-0.9385752,-0.97664475,-0.88003784,-1.0080217;-1.71470763,-1.72012064,-1.65958349,-1.68043482,-1.49819334,-1.58140449,-1.560436,-1.53773739,-1.52944896,-1.38926839,-1.46456824,-1.37744157,-1.38276975;0.12980923,0.03695641,-0.13989641,-0.21918512,-0.39397727,-0.4720578,-0.56454022,-0.71824637,-0.70109558,-0.75092257,-0.84226594,-0.98131637,-1.17559177
1.04480505,1.08766208,1.06535422,0.97222401,0.92697638,1.02258298,1.0137993,1.10290396,1.10995027,1.02017722,0.96501982,1.14236319,1.11067926;0.64385296,0.62920799,0.52882524,0.57621137,0.34175902,0.32001609,0.3035771,0.30448659,0.20211153,0.24998207,0.09992239,0.03387835,0.04316848;-1.05856783,-0.94420404,-0.71855105,-0.62376331,-0.61400322,-0.56071767,-0.49784799,-0.22657522,-0.17724078,-0.12183878,-0.03390084,0.04271564,0.10875133
0.98217111,0.8909267,0.93531095,0.79961313,0.80319239,0.8394232,0.77907662,0.88384329,0.83468844,0.91547136,0.77519355,0.82754127,0.78997339;1.91812173,1.87649982,1.89114088,1.96749774,2.02568819,1.91229463,2.02797964,2.00889183,1.92307384,1.91992387,2.07853861,1.99160955,2.11173921;-1.53575367,-1.76952846,-1.76187425,-1.79226141,-1.7331176,-1.78224319,-1.71698485,-1.90887627,-1.76158403,-1.75800182,-1.91706121,-1.78814527,-1.74186341
1.33184726,1.4096399,1.26508501,1.3249395,1.28624914,1.31880939,1.30467488,1.36716641,1.41273608,1.23985451,1.42162516,1.27064382,1.39080813;2.03617932,1.92178826,2.02650866,2.00244261,2.03178596,2.05298003,2.04453132,1.95954272,2.0354111,2.03509389,2.11626861,2.08085615,2.03241335;0.21992187,0.25838194,0.36557053,0.49678999,0.48801658,0.55745137,0.82720562,0.78991693,0.99027856,1.12102582,1.21912485,1.19364389,1.23907129
0.91077613,0.96701838,0.95644283,0.94203257,1.03166856,0.97480133,0.91573,0.98877729,0.89950774,1.03073926,0.90826274,1.01920343,0.96606841;0.76336695,0.87849416,0.82528384,0.6509537,0.59301129,0.56152997,0.62531136,0.5106518,0.5774589,0.48482107,0.31765208,0.30328801,0.29967364;-0.75228864,-0.55424798,-0.51859919,-0.35838362,-0.30400798,-0.14611442,-0.12877492,0.03852219,0.1842125,0.15283546,0.27512228,0.36357636,0.56324333
-0.49906449,-0.33781907,-0.31694257,-0.39773786,-0.48852864,-0.46012736,-0.44118628,-0.4701474,-0.34920236,-0.29064375,-0.42291763,-0.39260981,-0.4206543;-1.87955463,-1.77142874,-1.73738242,-1.73248486,-1.85946846,-1.79499469,-1.84023645,-1.92054749,-1.79949056,-1.85134805,-1.75366863,-1.79877055,-1.85772408;-1.6688065,-1.76921853,-1.78033342,-1.82639109,-1.76318875,-1.89191334,-1.83788108,-1.84132328,-1.85501758,-1.83596867,-1.75212406,-1.65708249,-1.74979604
1.42014247,1.37384531,1.38265545,1.43073635,1.29817986,1.32596862,1.44100731,1.31438879,1.26101766,1.39584633,1.34574348,1.25389376,1.38351442;-1.85795756,-1.83043299,-1.81563194,-1.705777,-1.79816594,-1.80891451,-1.69582453,-1.76275367,-1.66281307,-1.62709697,-1.69993245,-1.71111891,-1.68063456;-1.81166867,-1.67506641,-1.65115555,-1.5947596,-1.63191542,-1.47231819,-1.48562449,-1.30574916,-1.37071415,-1.3020438,-1.19016305,-1.15457977,-0.95309784
0.15956031,0.12313542,0.20231241,0.03013638,0.19048797,0.12915939,0.07643208,0.18456484,0.20751628,0.13073557,0.09685936,0.14369416,0.20107763;0.58546583,0.5201888,0.45766118,0.47205192,0.4406889,0.47162967,0.26810994,0.37450475,0.34013305,0.15758475,0.17706476,0.1968003,0.17055934;0.3639983,0.43850671,0.58070651,0.67123943,0.80528256,0.91312877,0.94161998,1.04467927,1.18880684,1.22620211,1.3509421,1.5074774,1.47988627
-0.87277938,-1.03829676,-0.85481752,-0.93372854,-0.90824911,-0.86327541,-1.00275499,-1.06284067,-0.88947273,-1.01249403,-1.04501728,-0.90911055,-0.88728783;0.23044917,0.31020447,0.13451114,0.24239022,0.17516743,0.08257128,0.06918173,0.04267804,-0.17105775,-0.0618478,-0.15424572,-0.13817676,-0.34394133;-1.72410705,-1.77977734,-1.70148655,-1.69239565,-1.62796098,-1.544633,-1.42291732,-1.50328166,-1.4113625,-1.31612561,-1.17690628,-1.06833961,-1.06515099
-0.89617738,-0.8763048,-0.97598265,-0.81702637,-0.84790446,-0.93494411,-0.80915254,-0.96266129,-0.91799488,-0.92676415,-0.93119681,-0.86813988,-0.86152764;0.34914168,0.38718891,0.35984635,0.39231695,0.54988104,0.47014459,0.5720221,0.6938682,0.62580837,0.69874214,0.85236497,0.84370296,0.74665163;2.02406675,1.95604055,1.97847573,1.94853227,2.10474325,1.94687267,2.0879487,1.99088954,1.89193447,1.97429707,1.80375788,1.77135338,1.85703703
0.33119421,0.32106215,0.22333646,0.14635245,0.25364758,0.27229174,0.2089852,0.21550369,0.16294239,0.21881778,0.19276089,0.10396094,0.20839985;1.68560365,1.6369904,1.61813841,1.75985393,1.6725323,1.71303147,1.76929403,1.78852761,1.92540313,1.91352366,1.92479462,1.89486891,1.94521021;1.5896522,1.57975601,1.71969483,1.75917951,1.92553554,1.89772717,1.95002422,1.91771098,1.89528301,2.04233278,1.9537996,1.93661585,1.97840802
0.60214212,0.71792239,0.67044419,0.63827845,0.77792646,0.70891186,0.80900723,0.80274686,0.7259742,0.71127571,0.64624029,0.6991195,0.80875208;-0.80869428,-0.78823787,-0.69901084,-0.8148619,-0.71207813,-0.65869142,-0.70761845,-0.61139744,-0.49532704,-0.46869895,-0.45317075,-0.46447283,-0.25933334;1.57747,1.54431385,1.40455007,1.49647194,1.26642144,1.19557685,1.1049292,1.16738686,0.92567748,0.82578416,0.86388275,0.64214148,0.69404956
-1.1168606,-1.06240795,-1.18149262,-1.00131121,-1.10303422,-1.06325642,-1.02772314,-0.98843538,-0.98092243,-0.98168409,-1.16060208,-1.02328631,-1.01825498;0.17098716,0.07307093,-0.01184209,0.00869806,-0.07971046,-0.10724433,-0.11661883,-0.32309462,-0.29482817,-0.44830353,-0.46821906,-0.40730242,-0.47168346;0.5536106,0.48209995,0.38853308,0.29738455,0.1597197,0.07009053,0.09445714,-0.047033,-0.1923953,-0.33649342,-0.40622335,-0.40621183,-0.6716405
1.32516398,1.16144978,1.32649991,1.25038316,1.19269868,1.19683974,1.2705328,1.21687276,1.15460944,1.22628776,1.16316169,1.24964999,1.25742063;-1.88989009,-1.76271769,-1.86944521,-1.8620514,-1.92153869,-1.87327747,-1.72950412,-1.75837361,-1.83574401,-1.79021661,-1.76560998,-1.80525842,-1.81721295;-1.72521311,-1.731232,-1.86347347,-1.74097702,-1.83702815,-1.76758455,-1.76751162,-1.80964758,-1.80653448,-1.66945383,-1.65601314,-1.6789374,-1.60214233
1.27917532,1.25168666,1.31631285,1.31388334,1.28490577,1.33544625,1.4370113,1.24902014,1.44289589,1.3218633,1.36290438,1.37380908,1.31089116;-0.82681796,-0.88081321,-0.79299805,-0.89394316,-0.84967163,-0.68883666,-0.59057269,-0.66657036,-0.5376453,-0.50274928,-0.53443992,-0.40234807,-0.46835687;-1.7013208,-1.60135998,-1.62715964,-1.60108655,-1.60057988,-1.36426184,-1.43099452,-1.29109185,-1.25151352,-1.17050006,-1.10380786,-0.98462404,-0.81261085
0.91115773,0.94655664,0.96283697,0.9445443,0.9415945,1.10277026,0.9916727,1.017223,0.99374781,1.10314188,0.95398289,0.9912982,1.08407167;-1.43155936,-1.37941962,-1.47475585,-1.40602409,-1.38231894,-1.30971472,-1.15256877,-1.14081545,-1.19294085,-1.21212697,-1.0238681,-1.04569836,-1.10764191;1.83212294,1.73760627,1.73822413,1.75351384,1.65755111,1.66539481,1.58332605,1.51304029,1.34109148,1.35166642,1.15757678,1.08981742,0.95932734
-0.44809562,-0.50478507,-0.48816225,-0.43413392,-0.42313483,-0.56632489,-0.44823187,-0.4003269,-0.44997907,-0.50514918,-0.38296716,-0.52655549,-0.52440557;-1.84891488,-1.90447155,-1.76691228,-1.79774326,-1.87012004,-1.7423646,-1.78083326,-1.84174161,-1.83054356,-1.86504643,-1.84540609,-1.86357211,-1.90846778;2.08061714,2.01021799,1.95546348,1.93456236,2.03199746,2.03029973,1.82078605,1.8130515,1.75335857,1.8678703,1.7487771,1.58878873,1.61406958
1.37838808,1.38093532,1.39999578,1.33373335,1.43490098,1.28156381,1.42478093,1.40856687,1.44432652,1.33279949,1.30371255,1.40070838,1.31612758;-1.21011078,-1.20096955,-1.14058655,-0.97824714,-0.96968656,-1.0510201,-0.97918868,-0.9454804,-0.82012809,-0.76234334,-0.67889619,-0.70436006,-0.65725087;0.37774315,0.51519663,0.56549626,0.6795859,0.90186538,0.86439849,0.95321397,1.1610922,1.22343048,1.23973494,1.38780249,1.40936139,1.4567145
-1.00169203,-0.84165613,-0.9469537,-0.90778557,-0.87360126,-0.91456688,-0.89619817,-0.97242846,-0.83716999,-0.94371471,-0.91557014,-0.8927107,-0.94269352;0.56586539,0.74209862,0.73411308,0.83743077,0.7557136,0.77007464,0.92144994,0.86037543,1.07245215,1.03805764,1.16572883,1.10928909,1.20506346;-0.97633511,-1.10959145,-1.16274186,-1.32378163,-1.44354794,-1.50350651,-1.48858234,-1.6377521,-1.68267914,-1.63040999,-1.71101951,-1.78335982,-1.75700431
0.84495277,0.84276702,0.72682152,0.8193227,0.78159847,0.77604248,0.71945079,0.8338482,0.66356753,0.69725753,0.74245088,0.70535022,0.68579803;1.08383694,0.99984352,1.17344405,1.12991084,1.14551281,1.20324562,1.22945836,1.22498987,1.3274318,1.33973293,1.36338126,1.5625468,1.47492176;1.83786509,1.79890647,1.83107401,1.9379707,1.89471337,2.06611308,1.94121276,2.09491972,1.95206174,1.93552009,2.02564869,1.92574708,1.93864267
0.79273919,0.8033104,0.73089613,0.64733572,0.79834686,0.83193356,0.6865004,0.85626057,0.84119313,0.70933803,0.6881183,0.76639088,0.84841014;-1.03032078,-1.13974824,-1.22834775,-1.1497151,-1.1848283,-1.24846343,-1.42913733,-1.43803071,-1.38496905,-1.46368341,-1.509458,-1.46705333,-1.44349968;-0.12477026,0.07149982,0.04881062,0.25354688,0.27487942,0.37145456,0.55383194,0.64478561,0.6950823,0.77560283,0.87804584,1.01548423,1.17066069
1.35378161,1.31232813,1.2539133,1.33473111,1.27149651,1.39773957,1.34160326,1.32072732,1.30922002,1.40830338,1.34965736,1.41394519,1.37087714;-0.30798392,-0.35367275,-0.34318845,-0.20576761,-0.10453705,-0.2158917,-0.01523358,-0.04920222,0.06952567,-0.01414132,0.17219415,0.20094719,0.18209372;0.94206169,0.93057017,0.77168717,0.76136576,0.58642509,0.61482543,0.4604764,0.35430484,0.32503216,0.23043988,0.11768517,-0.14324468,-0.09039309
-0.83233418,-0.93384198,-0.86742965,-0.80551887,-0.79577164,-0.84291232,-0.80073163,-0.86012326,-0.8326481,-0.8482768,-0.88034886,-0.9178905,-0.84219174;0.17034898,0.04223728,0.00257586,0.09180217,-0.07718086,-0.01413143,-0.08958549,-0.24683413,-0.25909349,-0.26743062,-0.21779112,-0.34122945,-0.47884553;-0.87263335,-0.89770989,-1.00799652,-1.02532153,-1.2250775,-1.30936376,-1.21149691,-1.43393378,-1.46910265,-1.39945864,-1.59646255,-1.68034046,-1.56017434
1.32635006,1.29360015,1.39178653,1.31074937,1.26424192,1.32640332,1.33383851,1.37730477,1.40753801,1.40474479,1.31503947,1.34239703,1.40220129;-1.72898645,-1.89671031,-1.74909362,-1.83464661,-1.90179536,-1.88958509,-1.78137409,-1.73859314,-1.87955806,-1.8572388,-1.81724778,-1.75818804,-1.75761995;1.62585287,1.56934757,1.63570954,1.67810053,1.88754015,1.82865576,1.9759624,1.89559183,1.91520288,1.97208157,2.02674468,1.93852556,1.94389393
1.17064435,1.28136453,1.22059752,1.25139416,1.28248167,1.18362601,1.28838673,1.18147412,1.26783719,1.2359591,1.30543579,1.29755036,1.22623798;1.71939193,1.71356112,1.80902764,1.78861489,1.75946766,1.60709912,1.65183185,1.62204914,1.65933572,1.57921162,1.4209868,1.44091894,1.46169055;-0.76109261,-0.89224703,-1.07792935,-0.99136631,-1.15440251,-1.25195741,-1.30910877,-1.48551195,-1.48221674,-1.47661897,-1.52009577,-1.53498637,-1.72801205
-1.00846781,-1.08217296,-1.07660798,-0.98420201,-1.06489698,-0.98716483,-0.8819549,-1.03386366,-0.98439574,-0.8883456,-1.01345662,-0.86328876,-0.99097895;1.02944478,0.90266211,0.98100252,0.97775133,0.89526234,0.73333367,0.84381963,0.74702888,0.71709385,0.55766036,0.57650895,0.51742849,0.3795285;-1.30452097,-1.42908773,-1.48140789,-1.58237494,-1.52280165,-1.56311906,-1.69509414,-1.73674049,-1.68628774,-1.74171437,-1.88445229,-1.90668065,-1.78525548
0.26371795,0.404483,0.37054871,0.26984213,0.29064357,0.31424446,0.20684219,0.33180346,0.30885031,0.22340536,0.26272928,0.32264091,0.20214358;1.4770029,1.50469433,1.53533677,1.41525197,1.29011668,1.32721987,1.37055421,1.28613577,1.23204735,1.12812653,1.08200247,1.09773953,1.02681741;-0.03275547,-0.2592285,-0.22597922,-0.31288517,-0.4830619,-0.61325326,-0.79311354,-0.76057343,-0.86950534,-1.03587731,-1.13821349,-1.13784334,-1.28390789
1.16140127,1.241411,1.07665546,1.09874245,1.24605265,1.16804341,1.21738001,1.23581528,1.19246637,1.16180313,1.23284553,1.25133469,1.28909051;-1.43095087,-1.33122236,-1.34521334,-1.38055296,-1.29787459,-1.16774819,-1.13363384,-1.11765116,-1.10600966,-1.16925229,-1.04871251,-0.97076694,-0.99246116;0.11658018,0.18911233,0.00845349,-0.10070068,-0.2305884,-0.22286173,-0.32745646,-0.5897954,-0.53257224,-0.73071657,-0.72754258,-0.93525891,-1.05120702
0.74722612,0.74780353,0.75006947,0.78933804,0.71627975,0.7373595,0.83500188,0.80392677,0.72376165,0.67660872,0.65504811,0.83158967,0.8328232;0.65975286,0.68992135,0.69120079,0.60064825,0.65772826,0.47174061,0.43725641,0.52175503,0.34142549,0.38167443,0.30470058,0.1753395,0.09549207;1.68374725,1.8048863,1.78435173,1.79312523,1.90202683,1.93042653,1.87460359,2.00437051,1.98586572,2.08699956,2.0494385,1.97059597,1.97624319
-0.70401919,-0.71535927,-0.72088676,-0.6104688,-0.63212008,-0.60143069,-0.66462354,-0.6089031,-0.76054099,-0.72573653,-0.68863234,-0.73144299,-0.72412414;-0.83844398,-0.92756743,-0.86978997,-0.93285197,-0.99453377,-1.10668306,-1.11809175,-1.02685097,-1.14180074,-1.09996098,-1.23322676,-1.25327579,-1.25287695;-1.85327886,-1.74506882,-1.75115207,-1.74669094,-1.92581601,-1.91626252,-1.90371809,-1.75439292,-1.7539026,-1.7837148,-1.73297795,-1.6930623,-1.70027153
-0.12473229,-0.00174197,-0.12802887,-0.16652391,-0.02372683,-0.13425018,-0.18909957,-0.15745176,-0.19576726,-0.18617763,-0.12812261,-0.21815539,-0.128631;-0.85484181,-0.85011817,-0.81051897,-0.88813382,-0.96133508,-1.04722415,-1.09448807,-1.15615404,-1.15272519,-1.11201976,-1.19495133,-1.27256595,-1.26382927;-0.9585054,-0.86471212,-0.75992224,-0.5030083,-0.56773216,-0.40704279,-0.21644858,-0.14895687,-0.05869366,0.06008645,0.06068424,0.19375058,0.38061184
-0.02240152,-0.13372599,-0.12068316,-0.11598606,-0.05662457,0.0005692,0.01873243,-0.0991938,-0.00618717,-0.03182049,-0.14421896,-0.04934616,0.02481929;-0.07906773,0.10177546,0.01669391,0.19022416,0.23363863,0.2126473,0.27842457,0.27912623,0.31904143,0.31757509,0.43797814,0.39974436,0.5530735;-1.41630725,-1.1792071,-1.19320626,-1.19333715,-0.95912431,-0.91067323,-0.92568408,-0.86095702,-0.68746266,-0.56387895,-0.41538755,-0.46424561,-0.29858056
1.20162943,1.15751607,1.33682584,1.27443131,1.14453238,1.14301314,1.27451143,1.32005147,1.17509614,1.19185823,1.20782092,1.30646475,1.17769498;1.87638288,1.82125478,1.8260418,1.90724236,1.82202084,1.92652418,1.87498209,1.96280198,1.88937915,1.90052698,1.97565025,2.06531643,2.10021282;1.50225146,1.41560253,1.44651411,1.35785095,1.2510428,1.02952267,1.04725216,0.84695254,0.74983664,0.69988348,0.5875715,0.54039365,0.32068512
